id,text
11939," Help me abandon my shameful ways;
    for your regulations are good."
11940," I long to obey your commandments!
    Renew my life with your goodness."
11941," Lord, give me your unfailing love,
    the salvation that you promised me."
11942," Then I can answer those who taunt me,
    for I trust in your word."
11943," Do not snatch your word of truth from me,
    for your regulations are my only hope."
11944," I will keep on obeying your instructions
    forever and ever."
11945," I will walk in freedom,
    for I have devoted myself to your commandments."
11946," I will speak to kings about your laws,
    and I will not be ashamed."
11947," How I delight in your commands!
    How I love them!"
11948," I honor and love your commands.
    I meditate on your decrees."
11949," Remember your promise to me;
    it is my only hope."
11950," Your promise revives me;
    it comforts me in all my troubles."
11951," The proud hold me in utter contempt,
    but I do not turn away from your instructions."
11952," I meditate on your ageold regulations;
    O Lord, they comfort me."
11953," I become furious with the wicked,
    because they reject your instructions."
11954," Your decrees have been the theme of my songs
    wherever I have lived."
11955," I reflect at night on who you are, O Lord;
    therefore, I obey your instructions."
11956," This is how I spend my life:
    obeying your commandments."
11957," Lord, you are mine!
    I promise to obey your words!"
11958," With all my heart I want your blessings.
    Be merciful as you promised."
11959," I pondered the direction of my life,
    and I turned to follow your laws."
11960," I will hurry, without delay,
    to obey your commands."
11961," Evil people try to drag me into sin,
    but I am firmly anchored to your instructions."
11962," I rise at midnight to thank you
    for your just regulations."
11963," I am a friend to anyone who fears you
    anyone who obeys your commandments."
11964," O Lord, your unfailing love fills the earth;
    teach me your decrees."
11965," You have done many good things for me, Lord,
    just as you promised."
11966," I believe in your commands;
    now teach me good judgment and knowledge."
11967," I used to wander off until you disciplined me;
    but now I closely follow your word."
11968," You are good and do only good;
    teach me your decrees."
11969," Arrogant people smear me with lies,
    but in truth I obey your commandments with all my heart."
11970," Their hearts are dull and stupid,
    but I delight in your instructions."
11971," My suffering was good for me,
    for it taught me to pay attention to your decrees."
11972," Your instructions are more valuable to me
    than millions in gold and silver."
11973," You made me; you created me.
    Now give me the sense to follow your commands."
11974," May all who fear you find in me a cause for joy,
    for I have put my hope in your word."
11975," I know, O Lord, that your regulations are fair;
    you disciplined me because I needed it."
11976," Now let your unfailing love comfort me,
    just as you promised me, your servant."
11977," Surround me with your tender mercies so I may live,
    for your instructions are my delight."
11978," Bring disgrace upon the arrogant people who lied about me;
    meanwhile, I will concentrate on your commandments."
11979," Let me be united with all who fear you,
    with those who know your laws."
11980," May I be blameless in keeping your decrees;
    then I will never be ashamed."
11981," I am worn out waiting for your rescue,
    but I have put my hope in your word."
11982," My eyes are straining to see your promises come true.
    When will you comfort me?"
11983," I am shriveled like a wineskin in the smoke,
    but I have not forgotten to obey your decrees."
11984," How long must I wait?
    When will you punish those who persecute me?"
11985," These arrogant people who hate your instructions
    have dug deep pits to trap me."
11986," All your commands are trustworthy.
    Protect me from those who hunt me down without cause."
11987," They almost finished me off,
    but I refused to abandon your commandments."
11988," In your unfailing love, spare my life;
    then I can continue to obey your laws."
11989," Your eternal word, O Lord,
    stands firm in heaven."
11990," Your faithfulness extends to every generation,
    as enduring as the earth you created."
11991," Your regulations remain true to this day,
    for everything serves your plans."
11992," If your instructions hadnt sustained me with joy,
    I would have died in my misery."
